sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
B,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,156,156,156,,,,,,,,,,,,,2730.8541117,2731.921616,,,,,,,2733.9465689000003,2733.9465689000003,2733.9465689000003,2733.9465689000003,2733.9465689000003,2733.9465689000003,2733.9465689000003,2733.9465689000003,None,None,None,,,,,,,,,,,2730.8541117,2730.8541117,None,,,2731.921616,n,0.40062250000002564,2730.8541117,2730.8541117,2731.921616,2733.9465689000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,157,157,157,,,,,,,,,,,,,2733.9465689000003,2735.006209,,,,,,,2737.226028,2737.226028,2737.226028,2737.226028,2737.226028,2737.226028,2737.226028,2737.226028,None,None,None,,,,,,,,,,,2733.9465689000003,2733.9465689000003,None,,,2735.006209,n,0.4206919999998888,2733.9465689000003,2733.9465689000003,2735.006209,2737.226028,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,158,158,158,,,,,,,,,,,,,2737.226028,2738.2881527000004,,,,,,,2740.5187635,2740.5187635,2740.5187635,2740.5187635,2740.5187635,2740.5187635,2740.5187635,2740.5187635,None,None,None,,,,,,,,,,,2737.226028,2737.226028,None,,,2738.2881527000004,n,0.4668257999998957,2737.226028,2737.226028,2738.2881527000004,2740.5187635,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,159,159,159,,,,,,,,,,,,,2740.5187635,,,,,,,,2743.8100470000004,2743.8100470000004,2743.8100470000004,2743.8100470000004,2743.8100470000004,2743.8100470000004,2743.8100470000004,2743.8100470000004,None,None,None,,,,,,,,,,,2740.5187635,2740.5187635,None,,,2741.5869914,c,0.4793425999998533,2740.5187635,2740.5187635,2741.5869914,2743.8100470000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,160,160,160,,,,,,,,,,,,,2743.8100470000004,2744.8667071,,,,,,,2746.8944798,2746.8944798,2746.8944798,2746.8944798,2746.8944798,2746.8944798,2746.8944798,2746.8944798,None,None,None,,,,,,,,,,,2743.8100470000004,2743.8100470000004,None,,,2744.8667071,c,0.4064819999996132,2743.8100470000004,2743.8100470000004,2744.8667071,2746.8944798,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
G,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,161,161,161,,,,,,,,,,,,,2746.8944798,2747.9536157000002,,,,,,,2749.9818565,2749.9818565,2749.9818565,2749.9818565,2749.9818565,2749.9818565,2749.9818565,2749.9818565,None,None,None,,,,,,,,,,,2746.8944798,2746.8944798,None,,,2747.9536157000002,n,0.36007229999970036,2746.8944798,2746.8944798,2747.9536157000002,2749.9818565,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
G,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,162,162,162,,,,,,,,,,,,,2749.9818565,2751.0399972,,,,,,,2753.0717197000004,2753.0717197000004,2753.0717197000004,2753.0717197000004,2753.0717197000004,2753.0717197000004,2753.0717197000004,2753.0717197000004,None,None,None,,,,,,,,,,,2749.9818565,2749.9818565,None,,,2751.0399972,c,0.6898121999999773,2749.9818565,2749.9818565,2751.0399972,2753.0717197000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
G,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,163,163,163,,,,,,,,,,,,,2753.0717197000004,2754.1462460000002,,,,,,,2756.1716054000003,2756.1716054000003,2756.1716054000003,2756.1716054000003,2756.1716054000003,2756.1716054000003,2756.1716054000003,2756.1716054000003,None,None,None,,,,,,,,,,,2753.0717197000004,2753.0717197000004,None,,,2754.1462460000002,c,0.4070006999997702,2753.0717197000004,2753.0717197000004,2754.1462460000002,2756.1716054000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,164,164,164,,,,,,,,,,,,,2756.1716054000003,2757.2415609,,,,,,,2759.2702486000003,2759.2702486000003,2759.2702486000003,2759.2702486000003,2759.2702486000003,2759.2702486000003,2759.2702486000003,2759.2702486000003,None,None,None,,,,,,,,,,,2756.1716054000003,2756.1716054000003,None,,,2757.2415609,n,0.47223890000006463,2756.1716054000003,2756.1716054000003,2757.2415609,2759.2702486000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
G,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,165,165,165,,,,,,,,,,,,,2759.2702486000003,2760.3373446,,,,,,,2762.3646027,2762.3646027,2762.3646027,2762.3646027,2762.3646027,2762.3646027,2762.3646027,2762.3646027,None,None,None,,,,,,,,,,,2759.2702486000003,2759.2702486000003,None,,,2760.3373446,n,0.5998443999999097,2759.2702486000003,2759.2702486000003,2760.3373446,2762.3646027,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
G,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,166,166,166,,,,,,,,,,,,,2762.3646027,2763.4270083,,,,,,,2765.445796,2765.445796,2765.445796,2765.445796,2765.445796,2765.445796,2765.445796,2765.445796,None,None,None,,,,,,,,,,,2762.3646027,2762.3646027,None,,,2763.4270083,c,0.3983780999999169,2762.3646027,2762.3646027,2763.4270083,2765.445796,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
C,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,167,167,167,,,,,,,,,,,,,2765.445796,2766.5090733,,,,,,,2768.5410992,2768.5410992,2768.5410992,2768.5410992,2768.5410992,2768.5410992,2768.5410992,2768.5410992,None,None,None,,,,,,,,,,,2765.445796,2765.445796,None,,,2766.5090733,n,0.6126599000001249,2765.445796,2765.445796,2766.5090733,2768.5410992,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
C,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,168,168,168,,,,,,,,,,,,,2768.5410992,2769.6040147000003,,,,,,,2771.8313981,2771.8313981,2771.8313981,2771.8313981,2771.8313981,2771.8313981,2771.8313981,2771.8313981,None,None,None,,,,,,,,,,,2768.5410992,2768.5410992,None,,,2769.6040147000003,c,0.6707768999997086,2768.5410992,2768.5410992,2769.6040147000003,2771.8313981,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,169,169,169,,,,,,,,,,,,,2771.8313981,2772.9023882,,,,,,,2774.9326396,2774.9326396,2774.9326396,2774.9326396,2774.9326396,2774.9326396,2774.9326396,2774.9326396,None,None,None,,,,,,,,,,,2771.8313981,2771.8313981,None,,,2772.9023882,n,0.9647342999998898,2771.8313981,2771.8313981,2772.9023882,2774.9326396,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,170,170,170,,,,,,,,,,,,,2774.9326396,2775.9840287,,,,,,,2778.2099398,2778.2099398,2778.2099398,2778.2099398,2778.2099398,2778.2099398,2778.2099398,2778.2099398,None,None,None,,,,,,,,,,,2774.9326396,2774.9326396,None,,,2775.9840287,c,0.506841699999967,2774.9326396,2774.9326396,2775.9840287,2778.2099398,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,171,171,171,,,,,,,,,,,,,2778.2099398,2779.2675372000003,,,,,,,2781.4932078,2781.4932078,2781.4932078,2781.4932078,2781.4932078,2781.4932078,2781.4932078,2781.4932078,None,None,None,,,,,,,,,,,2778.2099398,2778.2099398,None,,,2779.2675372000003,c,0.4554673999998329,2778.2099398,2778.2099398,2779.2675372000003,2781.4932078,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,172,172,172,,,,,,,,,,,,,2781.4932078,2782.5544938000003,,,,,,,2784.5826791000004,2784.5826791000004,2784.5826791000004,2784.5826791000004,2784.5826791000004,2784.5826791000004,2784.5826791000004,2784.5826791000004,None,None,None,,,,,,,,,,,2781.4932078,2781.4932078,None,,,2782.5544938000003,n,0.47958949999994616,2781.4932078,2781.4932078,2782.5544938000003,2784.5826791000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
C,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,173,173,173,,,,,,,,,,,,,2784.5826791000004,2785.6357733,,,,,,,2787.8687487,2787.8687487,2787.8687487,2787.8687487,2787.8687487,2787.8687487,2787.8687487,2787.8687487,None,None,None,,,,,,,,,,,2784.5826791000004,2784.5826791000004,None,,,2785.6357733,n,0.47924349999968285,2784.5826791000004,2784.5826791000004,2785.6357733,2787.8687487,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
C,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,174,174,174,,,,,,,,,,,,,2787.8687487,,,,,,,,2791.1656191,2791.1656191,2791.1656191,2791.1656191,2791.1656191,2791.1656191,2791.1656191,2791.1656191,None,None,None,,,,,,,,,,,2787.8687487,2787.8687487,None,,,2788.9335893,c,0.38130709999970236,2787.8687487,2787.8687487,2788.9335893,2791.1656191,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,175,175,175,,,,,,,,,,,,,2791.1656191,2792.2200883,,,,,,,2794.2513469,2794.2513469,2794.2513469,2794.2513469,2794.2513469,2794.2513469,2794.2513469,2794.2513469,None,None,None,,,,,,,,,,,2791.1656191,2791.1656191,None,,,2792.2200883,n,0.6060230999998737,2791.1656191,2791.1656191,2792.2200883,2794.2513469,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
S,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,176,176,176,,,,,,,,,,,,,2794.2513469,,,,,,,,2797.3505915,2797.3505915,2797.3505915,2797.3505915,2797.3505915,2797.3505915,2797.3505915,2797.3505915,None,None,None,,,,,,,,,,,2794.2513469,2794.2513469,None,,,2795.3187345,n,0.5150473000000773,2794.2513469,2794.2513469,2795.3187345,2797.3505915,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,177,177,177,,,,,,,,,,,,,2797.3505915,,,,,,,,2800.4500988,2800.4500988,2800.4500988,2800.4500988,2800.4500988,2800.4500988,2800.4500988,2800.4500988,None,None,None,,,,,,,,,,,2797.3505915,2797.3505915,None,,,2798.4197986000004,n,0.4712411000002419,2797.3505915,2797.3505915,2798.4197986000004,2800.4500988,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,178,178,178,,,,,,,,,,,,,2800.4500988,2801.5045421,,,,,,,2803.730798,2803.730798,2803.730798,2803.730798,2803.730798,2803.730798,2803.730798,2803.730798,None,None,None,,,,,,,,,,,2800.4500988,2800.4500988,None,,,2801.5045421,n,0.6744748999996943,2800.4500988,2800.4500988,2801.5045421,2803.730798,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
X,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,179,179,179,,,,,,,,,,,,,2803.730798,2804.796424,,,,,,,2806.8215859,2806.8215859,2806.8215859,2806.8215859,2806.8215859,2806.8215859,2806.8215859,2806.8215859,None,None,None,,,,,,,,,,,2803.730798,2803.730798,None,,,2804.796424,n,0.5661130999999102,2803.730798,2803.730798,2804.796424,2806.8215859,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,180,180,180,,,,,,,,,,,,,2806.8215859,2807.8907373,,,,,,,2809.923972,2809.923972,2809.923972,2809.923972,2809.923972,2809.923972,2809.923972,2809.923972,None,None,None,,,,,,,,,,,2806.8215859,2806.8215859,None,,,2807.8907373,n,0.6238111999998353,2806.8215859,2806.8215859,2807.8907373,2809.923972,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,181,181,181,,,,,,,,,,,,,2809.923972,2810.9862253,,,,,,,2813.2201865,2813.2201865,2813.2201865,2813.2201865,2813.2201865,2813.2201865,2813.2201865,2813.2201865,None,None,None,,,,,,,,,,,2809.923972,2809.923972,None,,,2810.9862253,n,0.664788199999947,2809.923972,2809.923972,2810.9862253,2813.2201865,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
D,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,182,182,182,,,,,,,,,,,,,2813.2201865,2814.2861391,,,,,,,2816.3191855,2816.3191855,2816.3191855,2816.3191855,2816.3191855,2816.3191855,2816.3191855,2816.3191855,None,None,None,,,,,,,,,,,2813.2201865,2813.2201865,None,,,2814.2861391,n,0.6043468000000018,2813.2201865,2813.2201865,2814.2861391,2816.3191855,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,183,183,183,,,,,,,,,,,,,2816.3191855,2817.3874480000004,,,,,,,2819.4155814,2819.4155814,2819.4155814,2819.4155814,2819.4155814,2819.4155814,2819.4155814,2819.4155814,None,None,None,,,,,,,,,,,2816.3191855,2816.3191855,None,,,2817.3874480000004,n,0.5746140999997067,2816.3191855,2816.3191855,2817.3874480000004,2819.4155814,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
K,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,184,184,184,,,,,,,,,,,,,2819.4155814,2820.4706478000003,,,,,,,2822.4968168,2822.4968168,2822.4968168,2822.4968168,2822.4968168,2822.4968168,2822.4968168,2822.4968168,None,None,None,,,,,,,,,,,2819.4155814,2819.4155814,None,,,2820.4706478000003,n,0.6275924999997358,2819.4155814,2819.4155814,2820.4706478000003,2822.4968168,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,185,185,185,,,,,,,,,,,,,2822.4968168,2823.5522511000004,,,,,,,2825.5821373000003,2825.5821373000003,2825.5821373000003,2825.5821373000003,2825.5821373000003,2825.5821373000003,2825.5821373000003,2825.5821373000003,None,None,None,,,,,,,,,,,2822.4968168,2822.4968168,None,,,2823.5522511000004,n,0.5858979000001625,2822.4968168,2822.4968168,2823.5522511000004,2825.5821373000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
J,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,186,186,186,,,,,,,,,,,,,2825.5821373000003,2826.6362237000003,,,,,,,2828.666536,2828.666536,2828.666536,2828.666536,2828.666536,2828.666536,2828.666536,2828.666536,None,None,None,,,,,,,,,,,2825.5821373000003,2825.5821373000003,None,,,2826.6362237000003,n,0.5975679000000298,2825.5821373000003,2825.5821373000003,2826.6362237000003,2828.666536,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,187,187,187,,,,,,,,,,,,,2828.666536,2829.7192274000004,,,,,,,2831.9498190000004,2831.9498190000004,2831.9498190000004,2831.9498190000004,2831.9498190000004,2831.9498190000004,2831.9498190000004,2831.9498190000004,None,None,None,,,,,,,,,,,2828.666536,2828.666536,None,,,2829.7192274000004,n,0.6748666000000583,2828.666536,2828.666536,2829.7192274000004,2831.9498190000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,188,188,188,,,,,,,,,,,,,2831.9498190000004,2833.0023634000004,,,,,,,2835.2288922000002,2835.2288922000002,2835.2288922000002,2835.2288922000002,2835.2288922000002,2835.2288922000002,2835.2288922000002,2835.2288922000002,None,None,None,,,,,,,,,,,2831.9498190000004,2831.9498190000004,None,,,2833.0023634000004,c,0.4956721999999161,2831.9498190000004,2831.9498190000004,2833.0023634000004,2835.2288922000002,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
S,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,189,189,189,,,,,,,,,,,,,2835.2288922000002,2836.2865800000004,,,,,,,2838.3130534,2838.3130534,2838.3130534,2838.3130534,2838.3130534,2838.3130534,2838.3130534,2838.3130534,None,None,None,,,,,,,,,,,2835.2288922000002,2835.2288922000002,None,,,2836.2865800000004,n,0.5727490999999816,2835.2288922000002,2835.2288922000002,2836.2865800000004,2838.3130534,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
W,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,190,190,190,,,,,,,,,,,,,2838.3130534,2839.3690702000004,,,,,,,2841.5936008000003,2841.5936008000003,2841.5936008000003,2841.5936008000003,2841.5936008000003,2841.5936008000003,2841.5936008000003,2841.5936008000003,None,None,None,,,,,,,,,,,2838.3130534,2838.3130534,None,,,2839.3690702000004,n,0.5537587000000883,2838.3130534,2838.3130534,2839.3690702000004,2841.5936008000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,191,191,191,,,,,,,,,,,,,2841.5936008000003,2842.6587589,,,,,,,2844.6836835000004,2844.6836835000004,2844.6836835000004,2844.6836835000004,2844.6836835000004,2844.6836835000004,2844.6836835000004,2844.6836835000004,None,None,None,,,,,,,,,,,2841.5936008000003,2841.5936008000003,None,,,2842.6587589,n,0.6235147999998105,2841.5936008000003,2841.5936008000003,2842.6587589,2844.6836835000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
H,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,192,192,192,,,,,,,,,,,,,2844.6836835000004,,,,,,,,2847.7871432,2847.7871432,2847.7871432,2847.7871432,2847.7871432,2847.7871432,2847.7871432,2847.7871432,None,None,None,,,,,,,,,,,2844.6836835000004,2844.6836835000004,None,,,2845.7524127,n,0.5063130999999146,2844.6836835000004,2844.6836835000004,2845.7524127,2847.7871432,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,193,193,193,,,,,,,,,,,,,2847.7871432,2848.8536007000002,,,,,,,2851.0830819000003,2851.0830819000003,2851.0830819000003,2851.0830819000003,2851.0830819000003,2851.0830819000003,2851.0830819000003,2851.0830819000003,None,None,None,,,,,,,,,,,2847.7871432,2847.7871432,None,,,2848.8536007000002,n,0.5556896000000222,2847.7871432,2847.7871432,2848.8536007000002,2851.0830819000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,194,194,194,,,,,,,,,,,,,2851.0830819000003,2852.1361375,,,,,,,2854.3637836000003,2854.3637836000003,2854.3637836000003,2854.3637836000003,2854.3637836000003,2854.3637836000003,2854.3637836000003,2854.3637836000003,None,None,None,,,,,,,,,,,2851.0830819000003,2851.0830819000003,None,,,2852.1361375,n,0.48992759999984514,2851.0830819000003,2851.0830819000003,2852.1361375,2854.3637836000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
N,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,195,195,195,,,,,,,,,,,,,2854.3637836000003,2855.4202305000003,,,,,,,2857.4500911,2857.4500911,2857.4500911,2857.4500911,2857.4500911,2857.4500911,2857.4500911,2857.4500911,None,None,None,,,,,,,,,,,2854.3637836000003,2854.3637836000003,None,,,2855.4202305000003,n,0.5185727999998733,2854.3637836000003,2854.3637836000003,2855.4202305000003,2857.4500911,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,196,196,196,,,,,,,,,,,,,2857.4500911,2858.5028905000004,,,,,,,2860.5344370000003,2860.5344370000003,2860.5344370000003,2860.5344370000003,2860.5344370000003,2860.5344370000003,2860.5344370000003,2860.5344370000003,None,None,None,,,,,,,,,,,2857.4500911,2857.4500911,None,,,2858.5028905000004,n,0.7883500000000083,2857.4500911,2857.4500911,2858.5028905000004,2860.5344370000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,197,197,197,,,,,,,,,,,,,2860.5344370000003,,,,,,,,2863.6351771000004,2863.6351771000004,2863.6351771000004,2863.6351771000004,2863.6351771000004,2863.6351771000004,2863.6351771000004,2863.6351771000004,None,None,None,,,,,,,,,,,2860.5344370000003,2860.5344370000003,None,,,2861.6029001,n,0.5520275000000936,2860.5344370000003,2860.5344370000003,2861.6029001,2863.6351771000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
C,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,198,198,198,,,,,,,,,,,,,2863.6351771000004,,,,,,,,2866.9335455,2866.9335455,2866.9335455,2866.9335455,2866.9335455,2866.9335455,2866.9335455,2866.9335455,None,None,None,,,,,,,,,,,2863.6351771000004,2863.6351771000004,None,,,2864.7021665,n,1.516031099999708,2863.6351771000004,2863.6351771000004,2864.7021665,2866.9335455,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L,False,1,letter,2,False,True,robot_stimuli\\filler.mp4,10,,,,,,,,,0,199,199,199,,,,,,,,,,,,,2866.9335455,2867.9871045,,,,,,,2870.0404658,2884.9875133,2870.0404658,2884.9875133,2870.0404658,2884.9875133,2870.0404658,2884.9875133,9.78395061728395,13.49256319999995,space,,,,14.889280799999796,,,,,,,2866.9335455,2866.9335455,None,,,2867.9871045,n,0.6078026000002126,2866.9335455,2866.9335455,2867.9871045,2870.0404658,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
D,False,2,letter,2,True,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,200,200,200,,,,,,,,,,,,,2886.8659439000003,2887.9209672,,,,,,,2890.1469373,2890.1469373,2890.1469373,2890.1469373,2890.1469373,2890.1469373,2890.1469373,2890.1469373,None,None,None,,,,,,,,,,,2884.9875133,2884.9875133,space,1.8554896999996515,,2887.9209672,None,,,,2887.9209672,2890.1469373,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,201,201,201,,,,,,,,,,,,,2890.1469373,2891.2030415000004,,,,,,,2893.4295151,2893.4295151,2893.4295151,2893.4295151,2893.4295151,2893.4295151,2893.4295151,2893.4295151,None,None,None,,,,,,,,,,,2890.1469373,2890.1469373,None,,,2891.2030415000004,n,0.49563749999990137,2890.1469373,2890.1469373,2891.2030415000004,2893.4295151,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
