sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Z,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,225,225,225,,,,,,,,,,,,,2327.9110492,2328.967092,,,,,,,2330.996717,2330.996717,2330.996717,2330.996717,2330.996717,2330.996717,2330.996717,2330.996717,None,None,None,,,,,,,,,,,2327.9110492,2327.9110492,None,,,2328.967092,n,0.5573067000001117,2327.9110492,2327.9110492,2328.967092,2330.996717,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,226,226,226,,,,,,,,,,,,,2330.996717,2332.0504806,,,,,,,2334.2780075,2334.2780075,2334.2780075,2334.2780075,2334.2780075,2334.2780075,2334.2780075,2334.2780075,None,None,None,,,,,,,,,,,2330.996717,2330.996717,None,,,2332.0504806,n,0.514394200000055,2330.996717,2330.996717,2332.0504806,2334.2780075,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Z,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,227,227,227,,,,,,,,,,,,,2334.2780075,2335.3326225,,,,,,,2337.3604104,2337.3604104,2337.3604104,2337.3604104,2337.3604104,2337.3604104,2337.3604104,2337.3604104,None,None,None,,,,,,,,,,,2334.2780075,2334.2780075,None,,,2335.3326225,n,0.8643952000003026,2334.2780075,2334.2780075,2335.3326225,2337.3604104,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
S,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,228,228,228,,,,,,,,,,,,,2337.3604104,2338.4162129,,,,,,,2340.4483447000002,2340.4483447000002,2340.4483447000002,2340.4483447000002,2340.4483447000002,2340.4483447000002,2340.4483447000002,2340.4483447000002,None,None,None,,,,,,,,,,,2337.3604104,2337.3604104,None,,,2338.4162129,n,0.6060412999996458,2337.3604104,2337.3604104,2338.4162129,2340.4483447000002,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,229,229,229,,,,,,,,,,,,,2340.4483447000002,,,,,,,,2343.7452105,2343.7452105,2343.7452105,2343.7452105,2343.7452105,2343.7452105,2343.7452105,2343.7452105,None,None,None,,,,,,,,,,,2340.4483447000002,2340.4483447000002,None,,,2341.5154597,n,1.049297100000416,2340.4483447000002,2340.4483447000002,2341.5154597,2343.7452105,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,230,230,230,,,,,,,,,,,,,2343.7452105,2344.8034177,,,,,,,2346.8370288,2346.8370288,2346.8370288,2346.8370288,2346.8370288,2346.8370288,2346.8370288,2346.8370288,None,None,None,,,,,,,,,,,2343.7452105,2343.7452105,None,,,2344.8034177,c,0.8097278999995012,2343.7452105,2343.7452105,2344.8034177,2346.8370288,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Q,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,231,231,231,,,,,,,,,,,,,2346.8370288,2347.9002487000002,,,,,,,2349.9256095,2349.9256095,2349.9256095,2349.9256095,2349.9256095,2349.9256095,2349.9256095,2349.9256095,None,None,None,,,,,,,,,,,2346.8370288,2346.8370288,None,,,2347.9002487000002,n,0.9215606999997306,2346.8370288,2346.8370288,2347.9002487000002,2349.9256095,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Q,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,232,232,232,,,,,,,,,,,,,2349.9256095,2350.9830362000002,,,,,,,2353.2103233000003,2353.2103233000003,2353.2103233000003,2353.2103233000003,2353.2103233000003,2353.2103233000003,2353.2103233000003,2353.2103233000003,None,None,None,,,,,,,,,,,2349.9256095,2349.9256095,None,,,2350.9830362000002,c,0.6707570000004068,2349.9256095,2349.9256095,2350.9830362000002,2353.2103233000003,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Q,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,233,233,233,,,,,,,,,,,,,2353.2103233000003,2354.2657448,,,,,,,2356.4920652,2356.4920652,2356.4920652,2356.4920652,2356.4920652,2356.4920652,2356.4920652,2356.4920652,None,None,None,,,,,,,,,,,2353.2103233000003,2353.2103233000003,None,,,2354.2657448,c,0.6924985999999933,2353.2103233000003,2353.2103233000003,2354.2657448,2356.4920652,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,234,234,234,,,,,,,,,,,,,2356.4920652,2357.5514617,,,,,,,2359.7808723000003,2359.7808723000003,2359.7808723000003,2359.7808723000003,2359.7808723000003,2359.7808723000003,2359.7808723000003,2359.7808723000003,None,None,None,,,,,,,,,,,2356.4920652,2356.4920652,None,,,2357.5514617,n,0.5181988999994189,2356.4920652,2356.4920652,2357.5514617,2359.7808723000003,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
F,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,235,235,235,,,,,,,,,,,,,2359.7808723000003,,,,,,,,2362.8764719,2362.8764719,2362.8764719,2362.8764719,2362.8764719,2362.8764719,2362.8764719,2362.8764719,None,None,None,,,,,,,,,,,2359.7808723000003,2359.7808723000003,None,,,2360.8490736,n,0.7893669000000898,2359.7808723000003,2359.7808723000003,2360.8490736,2362.8764719,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
T,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,236,236,236,,,,,,,,,,,,,2362.8764719,2363.9328575,,,,,,,2366.1620249000002,2366.1620249000002,2366.1620249000002,2366.1620249000002,2366.1620249000002,2366.1620249000002,2366.1620249000002,2366.1620249000002,None,None,None,,,,,,,,,,,2362.8764719,2362.8764719,None,,,2363.9328575,n,0.4874074000004782,2362.8764719,2362.8764719,2363.9328575,2366.1620249000002,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
B,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,237,237,237,,,,,,,,,,,,,2366.1620249000002,2367.2149808,,,,,,,2369.2496464,2369.2496464,2369.2496464,2369.2496464,2369.2496464,2369.2496464,2369.2496464,2369.2496464,None,None,None,,,,,,,,,,,2366.1620249000002,2366.1620249000002,None,,,2367.2149808,n,0.5749262000000215,2366.1620249000002,2366.1620249000002,2367.2149808,2369.2496464,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
B,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,238,238,238,,,,,,,,,,,,,2369.2496464,2370.3153365000003,,,,,,,2372.551685,2372.551685,2372.551685,2372.551685,2372.551685,2372.551685,2372.551685,2372.551685,None,None,None,,,,,,,,,,,2369.2496464,2369.2496464,None,,,2370.3153365000003,c,0.6809110999998609,2369.2496464,2369.2496464,2370.3153365000003,2372.551685,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
B,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,239,239,239,,,,,,,,,,,,,2372.551685,2373.6162732000003,,,,,,,2375.8499624,2375.8499624,2375.8499624,2375.8499624,2375.8499624,2375.8499624,2375.8499624,2375.8499624,None,None,None,,,,,,,,,,,2372.551685,2372.551685,None,,,2373.6162732000003,c,0.8537246000006178,2372.551685,2372.551685,2373.6162732000003,2375.8499624,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
P,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,240,240,240,,,,,,,,,,,,,2375.8499624,2376.9172148000002,,,,,,,2379.1499587000003,2379.1499587000003,2379.1499587000003,2379.1499587000003,2379.1499587000003,2379.1499587000003,2379.1499587000003,2379.1499587000003,None,None,None,,,,,,,,,,,2375.8499624,2375.8499624,None,,,2376.9172148000002,n,0.7602582999998901,2375.8499624,2375.8499624,2376.9172148000002,2379.1499587000003,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
P,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,241,241,241,,,,,,,,,,,,,2379.1499587000003,2380.214487,,,,,,,2382.4399722000003,2382.4399722000003,2382.4399722000003,2382.4399722000003,2382.4399722000003,2382.4399722000003,2382.4399722000003,2382.4399722000003,None,None,None,,,,,,,,,,,2379.1499587000003,2379.1499587000003,None,,,2380.214487,c,0.5431756000003531,2379.1499587000003,2379.1499587000003,2380.214487,2382.4399722000003,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
C,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,242,242,242,,,,,,,,,,,,,2382.4399722000003,2383.4995848,,,,,,,2385.7280525,2385.7280525,2385.7280525,2385.7280525,2385.7280525,2385.7280525,2385.7280525,2385.7280525,None,None,None,,,,,,,,,,,2382.4399722000003,2382.4399722000003,None,,,2383.4995848,n,0.5627483000003792,2382.4399722000003,2382.4399722000003,2383.4995848,2385.7280525,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
X,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,243,243,243,,,,,,,,,,,,,2385.7280525,2386.7833896,,,,,,,2389.0136801,2389.0136801,2389.0136801,2389.0136801,2389.0136801,2389.0136801,2389.0136801,2389.0136801,None,None,None,,,,,,,,,,,2385.7280525,2385.7280525,None,,,2386.7833896,n,0.5975834999995584,2385.7280525,2385.7280525,2386.7833896,2389.0136801,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,244,244,244,,,,,,,,,,,,,2389.0136801,2390.0670298,,,,,,,2392.1003105,2392.1003105,2392.1003105,2392.1003105,2392.1003105,2392.1003105,2392.1003105,2392.1003105,None,None,None,,,,,,,,,,,2389.0136801,2389.0136801,None,,,2390.0670298,n,0.7777701999999351,2389.0136801,2389.0136801,2390.0670298,2392.1003105,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Z,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,245,245,245,,,,,,,,,,,,,2392.1003105,2393.165892,,,,,,,2395.3929067,2395.3929067,2395.3929067,2395.3929067,2395.3929067,2395.3929067,2395.3929067,2395.3929067,None,None,None,,,,,,,,,,,2392.1003105,2392.1003105,None,,,2393.165892,n,0.5602043000004358,2392.1003105,2392.1003105,2393.165892,2395.3929067,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
F,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,246,246,246,,,,,,,,,,,,,2395.3929067,2396.4500048,,,,,,,2398.6752279,2398.6752279,2398.6752279,2398.6752279,2398.6752279,2398.6752279,2398.6752279,2398.6752279,None,None,None,,,,,,,,,,,2395.3929067,2395.3929067,None,,,2396.4500048,n,0.5080001999996,2395.3929067,2395.3929067,2396.4500048,2398.6752279,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
J,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,247,247,247,,,,,,,,,,,,,2398.6752279,2399.7336031,,,,,,,2401.7685686,2401.7685686,2401.7685686,2401.7685686,2401.7685686,2401.7685686,2401.7685686,2401.7685686,None,None,None,,,,,,,,,,,2398.6752279,2398.6752279,None,,,2399.7336031,n,0.4162232999998139,2398.6752279,2398.6752279,2399.7336031,2401.7685686,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
M,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,248,248,248,,,,,,,,,,,,,2401.7685686,2402.8336305000003,,,,,,,2404.8638209,2404.8638209,2404.8638209,2404.8638209,2404.8638209,2404.8638209,2404.8638209,2404.8638209,None,None,None,,,,,,,,,,,2401.7685686,2401.7685686,None,,,2402.8336305000003,n,0.4605415999995728,2401.7685686,2401.7685686,2402.8336305000003,2404.8638209,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
V,False,1,letter,2,False,True,robot_stimuli\\filler.mp4,5,,,,,,,,,0,249,249,249,,,,,,,,,,,,,2404.8638209,,,,,,,,2408.1899691,2424.3576429,2408.1899691,2424.3576429,2408.1899691,2424.3576429,2408.1899691,2424.3576429,17.962962962962962,4.566330199999811,space,,,,16.111532600000004,,,,,,,2404.8638209,2404.8638209,None,,,2405.9342384,n,0.39995089999965217,2404.8638209,2404.8638209,2405.9342384,2408.1899691,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
F,False,2,letter,2,True,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,250,250,250,,,,,,,,,,,,,2446.4128594,2447.46844,,,,,,,2449.4952259,2449.4952259,2449.4952259,2449.4952259,2449.4952259,2449.4952259,2449.4952259,2449.4952259,None,None,None,,,,,,,,,,,2424.3576429,2424.3576429,space,22.023441800000086,,2447.46844,n,0.6247860000003982,,,2447.46844,2449.4952259,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
C,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,251,251,251,,,,,,,,,,,,,2449.4952259,2450.5505803,,,,,,,2452.7762903000003,2452.7762903000003,2452.7762903000003,2452.7762903000003,2452.7762903000003,2452.7762903000003,2452.7762903000003,2452.7762903000003,None,None,None,,,,,,,,,,,2449.4952259,2449.4952259,None,,,2450.5505803,n,1.0392706000003216,2449.4952259,2449.4952259,2450.5505803,2452.7762903000003,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
B,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,252,252,252,,,,,,,,,,,,,2452.7762903000003,2453.8330905000003,,,,,,,2456.0632382,2456.0632382,2456.0632382,2456.0632382,2456.0632382,2456.0632382,2456.0632382,2456.0632382,None,None,None,,,,,,,,,,,2452.7762903000003,2452.7762903000003,None,,,2453.8330905000003,n,1.4122941999995362,2452.7762903000003,2452.7762903000003,2453.8330905000003,2456.0632382,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,253,253,253,,,,,,,,,,,,,2456.0632382,2457.1167760000003,,,,,,,2459.3447287,2459.3447287,2459.3447287,2459.3447287,2459.3447287,2459.3447287,2459.3447287,2459.3447287,None,None,None,,,,,,,,,,,2456.0632382,2456.0632382,None,,,2457.1167760000003,n,0.72863869999955,2456.0632382,2456.0632382,2457.1167760000003,2459.3447287,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,254,254,254,,,,,,,,,,,,,2459.3447287,2460.399981,,,,,,,2462.6287886,2462.6287886,2462.6287886,2462.6287886,2462.6287886,2462.6287886,2462.6287886,2462.6287886,None,None,None,,,,,,,,,,,2459.3447287,2459.3447287,None,,,2460.399981,n,1.5419760000000622,2459.3447287,2459.3447287,2460.399981,2462.6287886,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,255,255,255,,,,,,,,,,,,,2462.6287886,2463.6841363,,,,,,,2465.7097371,2465.7097371,2465.7097371,2465.7097371,2465.7097371,2465.7097371,2465.7097371,2465.7097371,None,None,None,,,,,,,,,,,2462.6287886,2462.6287886,None,,,2463.6841363,n,0.848919500000278,2462.6287886,2462.6287886,2463.6841363,2465.7097371,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,256,256,256,,,,,,,,,,,,,2465.7097371,2466.7666323000003,,,,,,,2468.7973784,2468.7973784,2468.7973784,2468.7973784,2468.7973784,2468.7973784,2468.7973784,2468.7973784,None,None,None,,,,,,,,,,,2465.7097371,2465.7097371,None,,,2466.7666323000003,c,0.8229196999996873,2465.7097371,2465.7097371,2466.7666323000003,2468.7973784,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
W,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,257,257,257,,,,,,,,,,,,,2468.7973784,2469.8510905000003,,,,,,,2471.8796168,2471.8796168,2471.8796168,2471.8796168,2471.8796168,2471.8796168,2471.8796168,2471.8796168,None,None,None,,,,,,,,,,,2468.7973784,2468.7973784,None,,,2469.8510905000003,n,0.859040799999633,2468.7973784,2468.7973784,2469.8510905000003,2471.8796168,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,258,258,258,,,,,,,,,,,,,2471.8796168,2472.9318855,,,,,,,2475.1639697,2475.1639697,2475.1639697,2475.1639697,2475.1639697,2475.1639697,2475.1639697,2475.1639697,None,None,None,,,,,,,,,,,2471.8796168,2471.8796168,None,,,2472.9318855,c,0.9367576999994469,2471.8796168,2471.8796168,2472.9318855,2475.1639697,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,259,259,259,,,,,,,,,,,,,2475.1639697,,,,,,,,2478.2682285,2478.2682285,2478.2682285,2478.2682285,2478.2682285,2478.2682285,2478.2682285,2478.2682285,None,None,None,,,,,,,,,,,2475.1639697,2475.1639697,None,,,2476.2351853,n,1.2100221999995426,2475.1639697,2475.1639697,2476.2351853,2478.2682285,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
D,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,260,260,260,,,,,,,,,,,,,2478.2682285,2479.3339059,,,,,,,2481.3669809000003,2481.3669809000003,2481.3669809000003,2481.3669809000003,2481.3669809000003,2481.3669809000003,2481.3669809000003,2481.3669809000003,None,None,None,,,,,,,,,,,2478.2682285,2478.2682285,None,,,2479.3339059,n,1.2151334999999506,2478.2682285,2478.2682285,2479.3339059,2481.3669809000003,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,261,261,261,,,,,,,,,,,,,2481.3669809000003,2482.4341002,,,,,,,2484.4588232,2484.4588232,2484.4588232,2484.4588232,2484.4588232,2484.4588232,2484.4588232,2484.4588232,None,None,None,,,,,,,,,,,2481.3669809000003,2481.3669809000003,None,,,2482.4341002,n,1.4922781000005614,2481.3669809000003,2481.3669809000003,2482.4341002,2484.4588232,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
K,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,262,262,262,,,,,,,,,,,,,2484.4588232,2485.5164201000002,,,,,,,2487.740926,2487.740926,2487.740926,2487.740926,2487.740926,2487.740926,2487.740926,2487.740926,None,None,None,,,,,,,,,,,2484.4588232,2484.4588232,None,,,2485.5164201000002,n,1.4414970999997365,2484.4588232,2484.4588232,2485.5164201000002,2487.740926,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
N,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,263,263,263,,,,,,,,,,,,,2487.740926,2488.8004081,,,,,,,2490.8339672,2490.8339672,2490.8339672,2490.8339672,2490.8339672,2490.8339672,2490.8339672,2490.8339672,None,None,None,,,,,,,,,,,2487.740926,2487.740926,None,,,2488.8004081,n,0.948616300000225,2487.740926,2487.740926,2488.8004081,2490.8339672,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,264,264,264,,,,,,,,,,,,,2490.8339672,2491.8998847000003,,,,,,,2493.9323239,2493.9323239,2493.9323239,2493.9323239,2493.9323239,2493.9323239,2493.9323239,2493.9323239,None,None,None,,,,,,,,,,,2490.8339672,2490.8339672,None,,,2491.8998847000003,n,1.272523200000336,2490.8339672,2490.8339672,2491.8998847000003,2493.9323239,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
M,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,265,265,265,,,,,,,,,,,,,2493.9323239,,,,,,,,2497.0315171,2497.0315171,2497.0315171,2497.0315171,2497.0315171,2497.0315171,2497.0315171,2497.0315171,None,None,None,,,,,,,,,,,2493.9323239,2493.9323239,None,,,2495.0031614,n,1.2110303000000329,2493.9323239,2493.9323239,2495.0031614,2497.0315171,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,266,266,266,,,,,,,,,,,,,2497.0315171,,,,,,,,2500.1295022,2500.1295022,2500.1295022,2500.1295022,2500.1295022,2500.1295022,2500.1295022,2500.1295022,None,None,None,,,,,,,,,,,2497.0315171,2497.0315171,None,,,2498.1007668,n,0.8011938000000498,2497.0315171,2497.0315171,2498.1007668,2500.1295022,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Z,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,267,267,267,,,,,,,,,,,,,2500.1295022,2501.1842618,,,,,,,2503.2204271,2503.2204271,2503.2204271,2503.2204271,2503.2204271,2503.2204271,2503.2204271,2503.2204271,None,None,None,,,,,,,,,,,2500.1295022,2500.1295022,None,,,2501.1842618,n,0.9899484999997128,2500.1295022,2500.1295022,2501.1842618,2503.2204271,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,268,268,268,,,,,,,,,,,,,2503.2204271,2504.2959086,,,,,,,2506.3227928,2506.3227928,2506.3227928,2506.3227928,2506.3227928,2506.3227928,2506.3227928,2506.3227928,None,None,None,,,,,,,,,,,2503.2204271,2503.2204271,None,,,2504.2959086,c,0.9105071999998415,2503.2204271,2503.2204271,2504.2959086,2506.3227928,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
S,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,269,269,269,,,,,,,,,,,,,2506.3227928,2507.3835773,,,,,,,2509.417534,2509.417534,2509.417534,2509.417534,2509.417534,2509.417534,2509.417534,2509.417534,None,None,None,,,,,,,,,,,2506.3227928,2506.3227928,None,,,2507.3835773,n,0.8455100000001892,2506.3227928,2506.3227928,2507.3835773,2509.417534,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,270,270,270,,,,,,,,,,,,,2509.417534,2510.4945408,,,,,,,2512.526108,2512.526108,2512.526108,2512.526108,2512.526108,2512.526108,2512.526108,2512.526108,None,None,None,,,,,,,,,,,2509.417534,2509.417534,None,,,2510.4945408,n,1.0779274999996176,2509.417534,2509.417534,2510.4945408,2512.526108,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
S,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,271,271,271,,,,,,,,,,,,,2512.526108,2513.5871709000003,,,,,,,2515.6193301000003,2515.6193301000003,2515.6193301000003,2515.6193301000003,2515.6193301000003,2515.6193301000003,2515.6193301000003,2515.6193301000003,None,None,None,,,,,,,,,,,2512.526108,2512.526108,None,,,2513.5871709000003,c,0.8820955999995874,2512.526108,2512.526108,2513.5871709000003,2515.6193301000003,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,272,272,272,,,,,,,,,,,,,2515.6193301000003,2516.6831317,,,,,,,2518.9104745,2518.9104745,2518.9104745,2518.9104745,2518.9104745,2518.9104745,2518.9104745,2518.9104745,None,None,None,,,,,,,,,,,2515.6193301000003,2515.6193301000003,None,,,2516.6831317,n,0.523342299999598,2515.6193301000003,2515.6193301000003,2516.6831317,2518.9104745,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
